,datetime,OPR_DT,OPR_HR,MW
17166,2022-07-25 19:00:00-07:00,2022-07-25,20,158.48494
17176,2022-07-25 20:00:00-07:00,2022-07-25,21,127.5
17163,2022-07-25 21:00:00-07:00,2022-07-25,22,120.7072
17175,2022-07-25 22:00:00-07:00,2022-07-25,23,89.58777
17183,2022-07-25 23:00:00-07:00,2022-07-25,24,81.79441
17286,2022-07-26 00:00:00-07:00,2022-07-26,1,78.2113
17300,2022-07-26 01:00:00-07:00,2022-07-26,2,72.34383
17280,2022-07-26 02:00:00-07:00,2022-07-26,3,69.84867
17287,2022-07-26 03:00:00-07:00,2022-07-26,4,69.90473
17288,2022-07-26 04:00:00-07:00,2022-07-26,5,70.76021
17283,2022-07-26 05:00:00-07:00,2022-07-26,6,72.57168
17301,2022-07-26 06:00:00-07:00,2022-07-26,7,98.30788
17289,2022-07-26 07:00:00-07:00,2022-07-26,8,76.87334
17285,2022-07-26 08:00:00-07:00,2022-07-26,9,71.49071
17302,2022-07-26 09:00:00-07:00,2022-07-26,10,70.26232
17297,2022-07-26 10:00:00-07:00,2022-07-26,11,70.65979
17298,2022-07-26 11:00:00-07:00,2022-07-26,12,71.54469
17290,2022-07-26 12:00:00-07:00,2022-07-26,13,76.65505
17281,2022-07-26 13:00:00-07:00,2022-07-26,14,82.64464
17282,2022-07-26 14:00:00-07:00,2022-07-26,15,93.0
17294,2022-07-26 15:00:00-07:00,2022-07-26,16,96.08274
17295,2022-07-26 16:00:00-07:00,2022-07-26,17,102.88334
17299,2022-07-26 17:00:00-07:00,2022-07-26,18,117.6
17291,2022-07-26 18:00:00-07:00,2022-07-26,19,131.4
17296,2022-07-26 19:00:00-07:00,2022-07-26,20,151.75064
17292,2022-07-26 20:00:00-07:00,2022-07-26,21,130.22874
17293,2022-07-26 21:00:00-07:00,2022-07-26,22,121.31
17303,2022-07-26 22:00:00-07:00,2022-07-26,23,92.07833
17284,2022-07-26 23:00:00-07:00,2022-07-26,24,83.0559
17418,2022-07-27 00:00:00-07:00,2022-07-27,1,75.43679
17412,2022-07-27 01:00:00-07:00,2022-07-27,2,74.16742
17419,2022-07-27 02:00:00-07:00,2022-07-27,3,72.76091
17402,2022-07-27 03:00:00-07:00,2022-07-27,4,72.01409
17409,2022-07-27 04:00:00-07:00,2022-07-27,5,72.85215
17413,2022-07-27 05:00:00-07:00,2022-07-27,6,73.06245
17411,2022-07-27 06:00:00-07:00,2022-07-27,7,92.70725
17401,2022-07-27 07:00:00-07:00,2022-07-27,8,76.86819
17404,2022-07-27 08:00:00-07:00,2022-07-27,9,72.82305
17415,2022-07-27 09:00:00-07:00,2022-07-27,10,72.32651
17406,2022-07-27 10:00:00-07:00,2022-07-27,11,72.5838
17410,2022-07-27 11:00:00-07:00,2022-07-27,12,73.96583
17400,2022-07-27 12:00:00-07:00,2022-07-27,13,78.54137
17416,2022-07-27 13:00:00-07:00,2022-07-27,14,83.74316
17423,2022-07-27 14:00:00-07:00,2022-07-27,15,90.57
17407,2022-07-27 15:00:00-07:00,2022-07-27,16,99.28115
17408,2022-07-27 16:00:00-07:00,2022-07-27,17,102.72356
17414,2022-07-27 17:00:00-07:00,2022-07-27,18,121.99179
17420,2022-07-27 18:00:00-07:00,2022-07-27,19,136.22305
17421,2022-07-27 19:00:00-07:00,2022-07-27,20,164.66
17403,2022-07-27 20:00:00-07:00,2022-07-27,21,135.46379
17422,2022-07-27 21:00:00-07:00,2022-07-27,22,129.23427
17405,2022-07-27 22:00:00-07:00,2022-07-27,23,92.73304
17417,2022-07-27 23:00:00-07:00,2022-07-27,24,85.42022
17527,2022-07-28 00:00:00-07:00,2022-07-28,1,77.51753
17539,2022-07-28 01:00:00-07:00,2022-07-28,2,76.60204
17532,2022-07-28 02:00:00-07:00,2022-07-28,3,73.97051
17534,2022-07-28 03:00:00-07:00,2022-07-28,4,71.51978
17540,2022-07-28 04:00:00-07:00,2022-07-28,5,72.98284
17535,2022-07-28 05:00:00-07:00,2022-07-28,6,75.77211
17521,2022-07-28 06:00:00-07:00,2022-07-28,7,86.02544
17531,2022-07-28 07:00:00-07:00,2022-07-28,8,76.43951
17541,2022-07-28 08:00:00-07:00,2022-07-28,9,70.20547
17524,2022-07-28 09:00:00-07:00,2022-07-28,10,69.71494
17529,2022-07-28 10:00:00-07:00,2022-07-28,11,71.47549
17522,2022-07-28 11:00:00-07:00,2022-07-28,12,72.64384
17530,2022-07-28 12:00:00-07:00,2022-07-28,13,78.15763
17533,2022-07-28 13:00:00-07:00,2022-07-28,14,82.28275
17525,2022-07-28 14:00:00-07:00,2022-07-28,15,89.49334
17523,2022-07-28 15:00:00-07:00,2022-07-28,16,95.05471
17542,2022-07-28 16:00:00-07:00,2022-07-28,17,105.215
17526,2022-07-28 17:00:00-07:00,2022-07-28,18,117.05059
17538,2022-07-28 18:00:00-07:00,2022-07-28,19,142.47826
17536,2022-07-28 19:00:00-07:00,2022-07-28,20,165.18509
17537,2022-07-28 20:00:00-07:00,2022-07-28,21,133.21436
17528,2022-07-28 21:00:00-07:00,2022-07-28,22,126.33906
17520,2022-07-28 22:00:00-07:00,2022-07-28,23,91.42097
17543,2022-07-28 23:00:00-07:00,2022-07-28,24,81.05413
17656,2022-07-29 00:00:00-07:00,2022-07-29,1,74.82634
17641,2022-07-29 01:00:00-07:00,2022-07-29,2,72.15134
17659,2022-07-29 02:00:00-07:00,2022-07-29,3,72.0515
17645,2022-07-29 03:00:00-07:00,2022-07-29,4,71.2272
17646,2022-07-29 04:00:00-07:00,2022-07-29,5,72.02304
17660,2022-07-29 05:00:00-07:00,2022-07-29,6,73.41157
17661,2022-07-29 06:00:00-07:00,2022-07-29,7,84.20617
17658,2022-07-29 07:00:00-07:00,2022-07-29,8,72.28078
17663,2022-07-29 08:00:00-07:00,2022-07-29,9,70.58259
17651,2022-07-29 09:00:00-07:00,2022-07-29,10,69.91864
17648,2022-07-29 10:00:00-07:00,2022-07-29,11,70.10552
17655,2022-07-29 11:00:00-07:00,2022-07-29,12,71.95715
17642,2022-07-29 12:00:00-07:00,2022-07-29,13,81.19526
17652,2022-07-29 13:00:00-07:00,2022-07-29,14,85.73421
17643,2022-07-29 14:00:00-07:00,2022-07-29,15,93.45195
17662,2022-07-29 15:00:00-07:00,2022-07-29,16,109.44749
17644,2022-07-29 16:00:00-07:00,2022-07-29,17,117.84
17649,2022-07-29 17:00:00-07:00,2022-07-29,18,127.0
17647,2022-07-29 18:00:00-07:00,2022-07-29,19,142.55676
17650,2022-07-29 19:00:00-07:00,2022-07-29,20,164.74474
17653,2022-07-29 20:00:00-07:00,2022-07-29,21,136.67
17654,2022-07-29 21:00:00-07:00,2022-07-29,22,125.37937
17657,2022-07-29 22:00:00-07:00,2022-07-29,23,103.37371
17640,2022-07-29 23:00:00-07:00,2022-07-29,24,91.76843
17771,2022-07-30 00:00:00-07:00,2022-07-30,1,89.0
17782,2022-07-30 01:00:00-07:00,2022-07-30,2,85.42725
17776,2022-07-30 02:00:00-07:00,2022-07-30,3,85.31
17763,2022-07-30 03:00:00-07:00,2022-07-30,4,80.63234
17764,2022-07-30 04:00:00-07:00,2022-07-30,5,78.31586
17765,2022-07-30 05:00:00-07:00,2022-07-30,6,81.35552
17768,2022-07-30 06:00:00-07:00,2022-07-30,7,83.6742
17770,2022-07-30 07:00:00-07:00,2022-07-30,8,69.29868
17777,2022-07-30 08:00:00-07:00,2022-07-30,9,63.21428
17772,2022-07-30 09:00:00-07:00,2022-07-30,10,62.94998
17781,2022-07-30 10:00:00-07:00,2022-07-30,11,63.42909
17773,2022-07-30 11:00:00-07:00,2022-07-30,12,65.29807
17783,2022-07-30 12:00:00-07:00,2022-07-30,13,68.74168
17778,2022-07-30 13:00:00-07:00,2022-07-30,14,74.37125
17774,2022-07-30 14:00:00-07:00,2022-07-30,15,81.97667
17762,2022-07-30 15:00:00-07:00,2022-07-30,16,88.56888
17779,2022-07-30 16:00:00-07:00,2022-07-30,17,87.95884
17775,2022-07-30 17:00:00-07:00,2022-07-30,18,99.7246
17769,2022-07-30 18:00:00-07:00,2022-07-30,19,121.48573
17780,2022-07-30 19:00:00-07:00,2022-07-30,20,141.73
17766,2022-07-30 20:00:00-07:00,2022-07-30,21,124.5879
17767,2022-07-30 21:00:00-07:00,2022-07-30,22,115.35677
17761,2022-07-30 22:00:00-07:00,2022-07-30,23,98.49688
17760,2022-07-30 23:00:00-07:00,2022-07-30,24,93.48969
17898,2022-07-31 00:00:00-07:00,2022-07-31,1,84.65133
17897,2022-07-31 01:00:00-07:00,2022-07-31,2,82.05299
17881,2022-07-31 02:00:00-07:00,2022-07-31,3,80.74183
17901,2022-07-31 03:00:00-07:00,2022-07-31,4,77.94648
17880,2022-07-31 04:00:00-07:00,2022-07-31,5,75.69482
17902,2022-07-31 05:00:00-07:00,2022-07-31,6,74.78119
17895,2022-07-31 06:00:00-07:00,2022-07-31,7,74.02211
17888,2022-07-31 07:00:00-07:00,2022-07-31,8,66.12329
17894,2022-07-31 08:00:00-07:00,2022-07-31,9,62.33072
17885,2022-07-31 09:00:00-07:00,2022-07-31,10,62.73672
17886,2022-07-31 10:00:00-07:00,2022-07-31,11,63.61025
17884,2022-07-31 11:00:00-07:00,2022-07-31,12,65.62112
17899,2022-07-31 12:00:00-07:00,2022-07-31,13,70.74331
17883,2022-07-31 13:00:00-07:00,2022-07-31,14,76.15535
17887,2022-07-31 14:00:00-07:00,2022-07-31,15,87.15058
17893,2022-07-31 15:00:00-07:00,2022-07-31,16,91.7287
17882,2022-07-31 16:00:00-07:00,2022-07-31,17,95.05712
17891,2022-07-31 17:00:00-07:00,2022-07-31,18,113.29697
17903,2022-07-31 18:00:00-07:00,2022-07-31,19,124.28649
17896,2022-07-31 19:00:00-07:00,2022-07-31,20,140.16621
17890,2022-07-31 20:00:00-07:00,2022-07-31,21,119.31057
17900,2022-07-31 21:00:00-07:00,2022-07-31,22,116.68097
17892,2022-07-31 22:00:00-07:00,2022-07-31,23,94.68224
17889,2022-07-31 23:00:00-07:00,2022-07-31,24,91.81266
36378,2022-08-01 00:00:00-07:00,2022-08-01,1,75.30599
36373,2022-08-01 01:00:00-07:00,2022-08-01,2,76.83165
36370,2022-08-01 02:00:00-07:00,2022-08-01,3,73.58442
36367,2022-08-01 03:00:00-07:00,2022-08-01,4,73.31046
36365,2022-08-01 04:00:00-07:00,2022-08-01,5,73.55195
36360,2022-08-01 05:00:00-07:00,2022-08-01,6,78.18048
36372,2022-08-01 06:00:00-07:00,2022-08-01,7,97.55411
36369,2022-08-01 07:00:00-07:00,2022-08-01,8,77.6953
36383,2022-08-01 08:00:00-07:00,2022-08-01,9,71.64165
36382,2022-08-01 09:00:00-07:00,2022-08-01,10,71.57346
36375,2022-08-01 10:00:00-07:00,2022-08-01,11,72.08349
36362,2022-08-01 11:00:00-07:00,2022-08-01,12,76.25489
36381,2022-08-01 12:00:00-07:00,2022-08-01,13,83.10175
36366,2022-08-01 13:00:00-07:00,2022-08-01,14,89.41315
36371,2022-08-01 14:00:00-07:00,2022-08-01,15,92.70801
36380,2022-08-01 15:00:00-07:00,2022-08-01,16,103.23204
36361,2022-08-01 16:00:00-07:00,2022-08-01,17,101.56955
36379,2022-08-01 17:00:00-07:00,2022-08-01,18,116.26418
36374,2022-08-01 18:00:00-07:00,2022-08-01,19,129.17097
36363,2022-08-01 19:00:00-07:00,2022-08-01,20,156.87721
36368,2022-08-01 20:00:00-07:00,2022-08-01,21,128.1284
36364,2022-08-01 21:00:00-07:00,2022-08-01,22,119.33
36377,2022-08-01 22:00:00-07:00,2022-08-01,23,93.94693
36376,2022-08-01 23:00:00-07:00,2022-08-01,24,80.77713
36495,2022-08-02 00:00:00-07:00,2022-08-02,1,74.08784
36490,2022-08-02 01:00:00-07:00,2022-08-02,2,72.23588
36489,2022-08-02 02:00:00-07:00,2022-08-02,3,69.25879
36488,2022-08-02 03:00:00-07:00,2022-08-02,4,69.06662
36494,2022-08-02 04:00:00-07:00,2022-08-02,5,69.09876
36502,2022-08-02 05:00:00-07:00,2022-08-02,6,74.8027
36484,2022-08-02 06:00:00-07:00,2022-08-02,7,87.53049
36492,2022-08-02 07:00:00-07:00,2022-08-02,8,74.86866
36503,2022-08-02 08:00:00-07:00,2022-08-02,9,68.05862
36487,2022-08-02 09:00:00-07:00,2022-08-02,10,67.50891
36483,2022-08-02 10:00:00-07:00,2022-08-02,11,68.72925
36498,2022-08-02 11:00:00-07:00,2022-08-02,12,71.85117
36491,2022-08-02 12:00:00-07:00,2022-08-02,13,76.81736
36482,2022-08-02 13:00:00-07:00,2022-08-02,14,81.86457
36501,2022-08-02 14:00:00-07:00,2022-08-02,15,88.7323
36486,2022-08-02 15:00:00-07:00,2022-08-02,16,93.09182
36497,2022-08-02 16:00:00-07:00,2022-08-02,17,92.26039
36480,2022-08-02 17:00:00-07:00,2022-08-02,18,103.71822
36485,2022-08-02 18:00:00-07:00,2022-08-02,19,117.02
36496,2022-08-02 19:00:00-07:00,2022-08-02,20,142.48322
36493,2022-08-02 20:00:00-07:00,2022-08-02,21,117.57699
36500,2022-08-02 21:00:00-07:00,2022-08-02,22,107.66742
36499,2022-08-02 22:00:00-07:00,2022-08-02,23,83.5528
36481,2022-08-02 23:00:00-07:00,2022-08-02,24,78.94046
36610,2022-08-03 00:00:00-07:00,2022-08-03,1,75.14764
36604,2022-08-03 01:00:00-07:00,2022-08-03,2,70.63421
36621,2022-08-03 02:00:00-07:00,2022-08-03,3,69.42729
36620,2022-08-03 03:00:00-07:00,2022-08-03,4,68.99494
36611,2022-08-03 04:00:00-07:00,2022-08-03,5,67.82075
36606,2022-08-03 05:00:00-07:00,2022-08-03,6,70.33201
36622,2022-08-03 06:00:00-07:00,2022-08-03,7,90.52972
36613,2022-08-03 07:00:00-07:00,2022-08-03,8,73.83618
36602,2022-08-03 08:00:00-07:00,2022-08-03,9,70.35161
36617,2022-08-03 09:00:00-07:00,2022-08-03,10,69.18681
36607,2022-08-03 10:00:00-07:00,2022-08-03,11,71.24903
36608,2022-08-03 11:00:00-07:00,2022-08-03,12,75.84439
36605,2022-08-03 12:00:00-07:00,2022-08-03,13,77.19406
36618,2022-08-03 13:00:00-07:00,2022-08-03,14,83.21893
36600,2022-08-03 14:00:00-07:00,2022-08-03,15,89.73296
36614,2022-08-03 15:00:00-07:00,2022-08-03,16,92.82726
36619,2022-08-03 16:00:00-07:00,2022-08-03,17,100.39172
36603,2022-08-03 17:00:00-07:00,2022-08-03,18,109.34809
36623,2022-08-03 18:00:00-07:00,2022-08-03,19,123.87876
36609,2022-08-03 19:00:00-07:00,2022-08-03,20,145.55003
36615,2022-08-03 20:00:00-07:00,2022-08-03,21,120.0
36612,2022-08-03 21:00:00-07:00,2022-08-03,22,109.07378
36601,2022-08-03 22:00:00-07:00,2022-08-03,23,89.46287
36616,2022-08-03 23:00:00-07:00,2022-08-03,24,80.31159
36732,2022-08-04 00:00:00-07:00,2022-08-04,1,77.05171
36733,2022-08-04 01:00:00-07:00,2022-08-04,2,72.05525
36734,2022-08-04 02:00:00-07:00,2022-08-04,3,70.75128
36737,2022-08-04 03:00:00-07:00,2022-08-04,4,70.64036
36720,2022-08-04 04:00:00-07:00,2022-08-04,5,70.71479
36731,2022-08-04 05:00:00-07:00,2022-08-04,6,76.97585
36735,2022-08-04 06:00:00-07:00,2022-08-04,7,87.0513
36743,2022-08-04 07:00:00-07:00,2022-08-04,8,76.57446
36738,2022-08-04 08:00:00-07:00,2022-08-04,9,71.62627
36742,2022-08-04 09:00:00-07:00,2022-08-04,10,71.60293
36730,2022-08-04 10:00:00-07:00,2022-08-04,11,74.54572
36739,2022-08-04 11:00:00-07:00,2022-08-04,12,78.94088
36726,2022-08-04 12:00:00-07:00,2022-08-04,13,84.92781
36740,2022-08-04 13:00:00-07:00,2022-08-04,14,91.43467
36724,2022-08-04 14:00:00-07:00,2022-08-04,15,95.16874
36725,2022-08-04 15:00:00-07:00,2022-08-04,16,102.9939
36727,2022-08-04 16:00:00-07:00,2022-08-04,17,108.91492
36728,2022-08-04 17:00:00-07:00,2022-08-04,18,122.22944
36741,2022-08-04 18:00:00-07:00,2022-08-04,19,142.62128
36736,2022-08-04 19:00:00-07:00,2022-08-04,20,159.1802
36722,2022-08-04 20:00:00-07:00,2022-08-04,21,128.00261
36729,2022-08-04 21:00:00-07:00,2022-08-04,22,116.19241
36721,2022-08-04 22:00:00-07:00,2022-08-04,23,95.82387
36723,2022-08-04 23:00:00-07:00,2022-08-04,24,89.25398
36858,2022-08-05 00:00:00-07:00,2022-08-05,1,87.11075
36852,2022-08-05 01:00:00-07:00,2022-08-05,2,80.29156
36859,2022-08-05 02:00:00-07:00,2022-08-05,3,78.11699
36856,2022-08-05 03:00:00-07:00,2022-08-05,4,77.82944
36844,2022-08-05 04:00:00-07:00,2022-08-05,5,79.38412
36860,2022-08-05 05:00:00-07:00,2022-08-05,6,84.55868
36850,2022-08-05 06:00:00-07:00,2022-08-05,7,92.9299
36846,2022-08-05 07:00:00-07:00,2022-08-05,8,78.86986
36861,2022-08-05 08:00:00-07:00,2022-08-05,9,73.77328
36847,2022-08-05 09:00:00-07:00,2022-08-05,10,73.0793
36848,2022-08-05 10:00:00-07:00,2022-08-05,11,73.42219
36854,2022-08-05 11:00:00-07:00,2022-08-05,12,77.30755
36862,2022-08-05 12:00:00-07:00,2022-08-05,13,82.99342
36840,2022-08-05 13:00:00-07:00,2022-08-05,14,90.35927
36849,2022-08-05 14:00:00-07:00,2022-08-05,15,96.1575
36841,2022-08-05 15:00:00-07:00,2022-08-05,16,110.66182
36857,2022-08-05 16:00:00-07:00,2022-08-05,17,112.43756
36843,2022-08-05 17:00:00-07:00,2022-08-05,18,122.4185
36863,2022-08-05 18:00:00-07:00,2022-08-05,19,144.79192
36855,2022-08-05 19:00:00-07:00,2022-08-05,20,155.96053
36845,2022-08-05 20:00:00-07:00,2022-08-05,21,128.41643
36842,2022-08-05 21:00:00-07:00,2022-08-05,22,118.75653
36851,2022-08-05 22:00:00-07:00,2022-08-05,23,102.94321
36853,2022-08-05 23:00:00-07:00,2022-08-05,24,95.63174
36975,2022-08-06 00:00:00-07:00,2022-08-06,1,85.30733
36976,2022-08-06 01:00:00-07:00,2022-08-06,2,80.34616
36981,2022-08-06 02:00:00-07:00,2022-08-06,3,79.70307
36968,2022-08-06 03:00:00-07:00,2022-08-06,4,79.53065
36966,2022-08-06 04:00:00-07:00,2022-08-06,5,77.7537
36982,2022-08-06 05:00:00-07:00,2022-08-06,6,77.61405
36977,2022-08-06 06:00:00-07:00,2022-08-06,7,80.83725
36973,2022-08-06 07:00:00-07:00,2022-08-06,8,72.37107
36970,2022-08-06 08:00:00-07:00,2022-08-06,9,66.45201
36964,2022-08-06 09:00:00-07:00,2022-08-06,10,63.78
36960,2022-08-06 10:00:00-07:00,2022-08-06,11,67.55672
36967,2022-08-06 11:00:00-07:00,2022-08-06,12,71.01
36983,2022-08-06 12:00:00-07:00,2022-08-06,13,73.13266
36972,2022-08-06 13:00:00-07:00,2022-08-06,14,77.56504
36979,2022-08-06 14:00:00-07:00,2022-08-06,15,80.12788
36980,2022-08-06 15:00:00-07:00,2022-08-06,16,84.95983
36962,2022-08-06 16:00:00-07:00,2022-08-06,17,98.94299
36974,2022-08-06 17:00:00-07:00,2022-08-06,18,108.6135
36971,2022-08-06 18:00:00-07:00,2022-08-06,19,128.35995
36965,2022-08-06 19:00:00-07:00,2022-08-06,20,151.38629
36963,2022-08-06 20:00:00-07:00,2022-08-06,21,127.35996
36978,2022-08-06 21:00:00-07:00,2022-08-06,22,114.6248
36961,2022-08-06 22:00:00-07:00,2022-08-06,23,98.70156
36969,2022-08-06 23:00:00-07:00,2022-08-06,24,91.3229
37084,2022-08-07 00:00:00-07:00,2022-08-07,1,81.08476
37089,2022-08-07 01:00:00-07:00,2022-08-07,2,79.45332
37091,2022-08-07 02:00:00-07:00,2022-08-07,3,76.30318
37080,2022-08-07 03:00:00-07:00,2022-08-07,4,76.29291
37098,2022-08-07 04:00:00-07:00,2022-08-07,5,80.05412
37102,2022-08-07 05:00:00-07:00,2022-08-07,6,80.38747
37099,2022-08-07 06:00:00-07:00,2022-08-07,7,85.51063
37088,2022-08-07 07:00:00-07:00,2022-08-07,8,72.0026
37100,2022-08-07 08:00:00-07:00,2022-08-07,9,61.72258
37081,2022-08-07 09:00:00-07:00,2022-08-07,10,58.96042
37101,2022-08-07 10:00:00-07:00,2022-08-07,11,63.06084
37095,2022-08-07 11:00:00-07:00,2022-08-07,12,70.31447
37082,2022-08-07 12:00:00-07:00,2022-08-07,13,74.09602
37096,2022-08-07 13:00:00-07:00,2022-08-07,14,82.28523
37085,2022-08-07 14:00:00-07:00,2022-08-07,15,95.70085
37083,2022-08-07 15:00:00-07:00,2022-08-07,16,115.29373
37097,2022-08-07 16:00:00-07:00,2022-08-07,17,123.47818
37086,2022-08-07 17:00:00-07:00,2022-08-07,18,139.41081
37087,2022-08-07 18:00:00-07:00,2022-08-07,19,168.66946
37090,2022-08-07 19:00:00-07:00,2022-08-07,20,189.74207
37103,2022-08-07 20:00:00-07:00,2022-08-07,21,148.55507
37092,2022-08-07 21:00:00-07:00,2022-08-07,22,129.96423
37093,2022-08-07 22:00:00-07:00,2022-08-07,23,105.38238
37094,2022-08-07 23:00:00-07:00,2022-08-07,24,88.83019
37216,2022-08-08 00:00:00-07:00,2022-08-08,1,86.89769
37209,2022-08-08 01:00:00-07:00,2022-08-08,2,78.63177
37222,2022-08-08 02:00:00-07:00,2022-08-08,3,77.3194
37204,2022-08-08 03:00:00-07:00,2022-08-08,4,76.40627
37207,2022-08-08 04:00:00-07:00,2022-08-08,5,77.51001
37208,2022-08-08 05:00:00-07:00,2022-08-08,6,85.55063
37206,2022-08-08 06:00:00-07:00,2022-08-08,7,106.38325
37219,2022-08-08 07:00:00-07:00,2022-08-08,8,91.50413
37205,2022-08-08 08:00:00-07:00,2022-08-08,9,79.13017
37202,2022-08-08 09:00:00-07:00,2022-08-08,10,78.50981
37213,2022-08-08 10:00:00-07:00,2022-08-08,11,80.18944
37212,2022-08-08 11:00:00-07:00,2022-08-08,12,92.5888
37223,2022-08-08 12:00:00-07:00,2022-08-08,13,103.58433
37201,2022-08-08 13:00:00-07:00,2022-08-08,14,114.30655
37200,2022-08-08 14:00:00-07:00,2022-08-08,15,129.49828
37211,2022-08-08 15:00:00-07:00,2022-08-08,16,139.10246
37220,2022-08-08 16:00:00-07:00,2022-08-08,17,137.85799
37218,2022-08-08 17:00:00-07:00,2022-08-08,18,152.72398
37210,2022-08-08 18:00:00-07:00,2022-08-08,19,198.05383
37217,2022-08-08 19:00:00-07:00,2022-08-08,20,203.15468
37215,2022-08-08 20:00:00-07:00,2022-08-08,21,165.9535
37203,2022-08-08 21:00:00-07:00,2022-08-08,22,140.34338
37221,2022-08-08 22:00:00-07:00,2022-08-08,23,110.90062
37214,2022-08-08 23:00:00-07:00,2022-08-08,24,95.34177
37333,2022-08-09 00:00:00-07:00,2022-08-09,1,82.94917
37329,2022-08-09 01:00:00-07:00,2022-08-09,2,76.81038
37336,2022-08-09 02:00:00-07:00,2022-08-09,3,75.13165
37328,2022-08-09 03:00:00-07:00,2022-08-09,4,74.63115
37324,2022-08-09 04:00:00-07:00,2022-08-09,5,75.29323
37340,2022-08-09 05:00:00-07:00,2022-08-09,6,80.14228
37335,2022-08-09 06:00:00-07:00,2022-08-09,7,104.85
37339,2022-08-09 07:00:00-07:00,2022-08-09,8,84.68351
37323,2022-08-09 08:00:00-07:00,2022-08-09,9,75.48484
37331,2022-08-09 09:00:00-07:00,2022-08-09,10,75.33959
37342,2022-08-09 10:00:00-07:00,2022-08-09,11,75.31976
37330,2022-08-09 11:00:00-07:00,2022-08-09,12,80.00073
37325,2022-08-09 12:00:00-07:00,2022-08-09,13,97.47125
37338,2022-08-09 13:00:00-07:00,2022-08-09,14,111.52871
37322,2022-08-09 14:00:00-07:00,2022-08-09,15,119.83367
37341,2022-08-09 15:00:00-07:00,2022-08-09,16,134.04
37332,2022-08-09 16:00:00-07:00,2022-08-09,17,140.79277
37334,2022-08-09 17:00:00-07:00,2022-08-09,18,142.77681
37337,2022-08-09 18:00:00-07:00,2022-08-09,19,197.47337
37343,2022-08-09 19:00:00-07:00,2022-08-09,20,212.9499
37321,2022-08-09 20:00:00-07:00,2022-08-09,21,163.31184
37327,2022-08-09 21:00:00-07:00,2022-08-09,22,147.69759
37320,2022-08-09 22:00:00-07:00,2022-08-09,23,100.57949
37326,2022-08-09 23:00:00-07:00,2022-08-09,24,91.8346
37446,2022-08-10 00:00:00-07:00,2022-08-10,1,89.62983
37453,2022-08-10 01:00:00-07:00,2022-08-10,2,83.14437
37447,2022-08-10 02:00:00-07:00,2022-08-10,3,81.21988
37443,2022-08-10 03:00:00-07:00,2022-08-10,4,80.17571
37460,2022-08-10 04:00:00-07:00,2022-08-10,5,82.03431
37454,2022-08-10 05:00:00-07:00,2022-08-10,6,86.24238
37462,2022-08-10 06:00:00-07:00,2022-08-10,7,100.07144
37444,2022-08-10 07:00:00-07:00,2022-08-10,8,81.37195
37455,2022-08-10 08:00:00-07:00,2022-08-10,9,75.31069
37457,2022-08-10 09:00:00-07:00,2022-08-10,10,74.58737
37458,2022-08-10 10:00:00-07:00,2022-08-10,11,75.78123
37445,2022-08-10 11:00:00-07:00,2022-08-10,12,82.95539
37459,2022-08-10 12:00:00-07:00,2022-08-10,13,94.58628
37463,2022-08-10 13:00:00-07:00,2022-08-10,14,112.06331
37442,2022-08-10 14:00:00-07:00,2022-08-10,15,122.42129
37450,2022-08-10 15:00:00-07:00,2022-08-10,16,137.85864
37451,2022-08-10 16:00:00-07:00,2022-08-10,17,140.50749
37452,2022-08-10 17:00:00-07:00,2022-08-10,18,152.62682
37461,2022-08-10 18:00:00-07:00,2022-08-10,19,217.368
37440,2022-08-10 19:00:00-07:00,2022-08-10,20,241.43497
37441,2022-08-10 20:00:00-07:00,2022-08-10,21,168.24806
37448,2022-08-10 21:00:00-07:00,2022-08-10,22,141.39053
37449,2022-08-10 22:00:00-07:00,2022-08-10,23,116.0
37456,2022-08-10 23:00:00-07:00,2022-08-10,24,94.0958
37580,2022-08-11 00:00:00-07:00,2022-08-11,1,87.91476
